reservation_date,market_name,ABW,MEDIA_DESC,resv,canx_resv,30_day_res,30_day_canx,7_day_res,7_day_canx
2020-03-05,San Antonio TX,4-7 Days,Search,1.0,1.0,38.0,7.0,29.0,6.0
2020-03-06,San Antonio TX,4-7 Days,Search,5.0,2.0,43.0,9.0,31.0,8.0
2020-03-07,San Antonio TX,4-7 Days,Search,2.0,0.0,45.0,9.0,30.0,7.0
2020-03-08,San Antonio TX,4-7 Days,Search,5.0,1.0,50.0,10.0,33.0,7.0
2020-03-09,San Antonio TX,4-7 Days,Search,3.0,0.0,53.0,10.0,27.0,5.0
2020-03-10,San Antonio TX,4-7 Days,Search,4.0,1.0,57.0,11.0,25.0,5.0
2020-03-11,San Antonio TX,4-7 Days,Search,5.0,3.0,62.0,14.0,25.0,8.0
2020-03-12,San Antonio TX,4-7 Days,Search,1.0,1.0,63.0,15.0,25.0,8.0
2020-03-13,San Antonio TX,4-7 Days,Search,1.0,0.0,64.0,15.0,21.0,6.0
2020-02-24,San Antonio TX,8-14 Days,Search,3.0,0.0,3.0,0.0,3.0,0.0
2020-02-25,San Antonio TX,8-14 Days,Search,2.0,0.0,5.0,0.0,5.0,0.0
2020-02-26,San Antonio TX,8-14 Days,Search,3.0,0.0,8.0,0.0,8.0,0.0
2020-02-27,San Antonio TX,8-14 Days,Search,5.0,3.0,13.0,3.0,13.0,3.0
2020-02-28,San Antonio TX,8-14 Days,Search,3.0,1.0,16.0,4.0,16.0,4.0
2020-02-29,San Antonio TX,8-14 Days,Search,3.0,1.0,19.0,5.0,19.0,5.0
2020-03-01,San Antonio TX,8-14 Days,Search,2.0,0.0,21.0,5.0,21.0,5.0
2020-03-02,San Antonio TX,8-14 Days,Search,2.0,0.0,23.0,5.0,20.0,5.0
2020-03-03,San Antonio TX,8-14 Days,Search,3.0,1.0,26.0,6.0,21.0,6.0
2020-03-04,San Antonio TX,8-14 Days,Search,7.0,1.0,33.0,7.0,25.0,7.0
2020-03-05,San Antonio TX,8-14 Days,Search,5.0,4.0,38.0,11.0,25.0,8.0
2020-03-06,San Antonio TX,8-14 Days,Search,2.0,1.0,40.0,12.0,24.0,8.0
2020-03-07,San Antonio TX,8-14 Days,Search,1.0,0.0,41.0,12.0,22.0,7.0
2020-03-08,San Antonio TX,8-14 Days,Search,3.0,2.0,44.0,14.0,23.0,9.0
2020-03-09,San Antonio TX,8-14 Days,Search,1.0,1.0,45.0,15.0,22.0,10.0
2020-03-10,San Antonio TX,8-14 Days,Search,2.0,2.0,47.0,17.0,21.0,11.0
2020-03-11,San Antonio TX,8-14 Days,Search,2.0,2.0,49.0,19.0,16.0,12.0
2020-03-12,San Antonio TX,8-14 Days,Search,1.0,1.0,50.0,20.0,12.0,9.0
2020-03-13,San Antonio TX,8-14 Days,Search,5.0,2.0,55.0,22.0,15.0,10.0
2020-03-14,San Antonio TX,8-14 Days,Search,1.0,0.0,56.0,22.0,15.0,10.0
2020-03-16,San Antonio TX,8-14 Days,Search,1.0,1.0,57.0,23.0,13.0,9.0
2020-04-28,San Antonio TX,8-14 Days,Search,1.0,1.0,58.0,24.0,13.0,9.0
2020-02-24,San Antonio TX,15+ Days,Search,13.0,10.0,13.0,10.0,13.0,10.0
2020-02-25,San Antonio TX,15+ Days,Search,8.0,7.0,21.0,17.0,21.0,17.0
2020-02-26,San Antonio TX,15+ Days,Search,5.0,4.0,26.0,21.0,26.0,21.0
2020-02-27,San Antonio TX,15+ Days,Search,3.0,1.0,29.0,22.0,29.0,22.0
2020-02-28,San Antonio TX,15+ Days,Search,13.0,7.0,42.0,29.0,42.0,29.0
2020-02-29,San Antonio TX,15+ Days,Search,11.0,9.0,53.0,38.0,53.0,38.0
2020-03-01,San Antonio TX,15+ Days,Search,4.0,2.0,57.0,40.0,57.0,40.0
2020-03-02,San Antonio TX,15+ Days,Search,12.0,3.0,69.0,43.0,56.0,33.0
2020-03-03,San Antonio TX,15+ Days,Search,15.0,5.0,84.0,48.0,63.0,31.0
2020-03-04,San Antonio TX,15+ Days,Search,9.0,3.0,93.0,51.0,67.0,30.0
2020-03-05,San Antonio TX,15+ Days,Search,4.0,4.0,97.0,55.0,68.0,33.0
2020-03-06,San Antonio TX,15+ Days,Search,6.0,0.0,103.0,55.0,61.0,26.0
2020-03-07,San Antonio TX,15+ Days,Search,4.0,2.0,107.0,57.0,54.0,19.0
2020-03-08,San Antonio TX,15+ Days,Search,6.0,4.0,113.0,61.0,56.0,21.0
2020-03-09,San Antonio TX,15+ Days,Search,3.0,3.0,116.0,64.0,47.0,21.0
2020-03-10,San Antonio TX,15+ Days,Search,9.0,3.0,125.0,67.0,41.0,19.0
2020-03-11,San Antonio TX,15+ Days,Search,10.0,6.0,135.0,73.0,42.0,22.0
2020-03-12,San Antonio TX,15+ Days,Search,7.0,6.0,142.0,79.0,45.0,24.0
2020-03-13,San Antonio TX,15+ Days,Search,3.0,1.0,145.0,80.0,42.0,25.0
2020-03-14,San Antonio TX,15+ Days,Search,1.0,1.0,146.0,81.0,39.0,24.0
2020-03-15,San Antonio TX,15+ Days,Search,3.0,2.0,149.0,83.0,36.0,22.0
2020-03-16,San Antonio TX,15+ Days,Search,1.0,1.0,150.0,84.0,34.0,20.0
2020-03-18,San Antonio TX,15+ Days,Search,1.0,1.0,151.0,85.0,26.0,18.0
2020-03-19,San Antonio TX,15+ Days,Search,2.0,0.0,153.0,85.0,18.0,12.0
2020-03-20,San Antonio TX,15+ Days,Search,1.0,1.0,154.0,86.0,12.0,7.0
2020-03-22,San Antonio TX,15+ Days,Search,1.0,0.0,155.0,86.0,10.0,6.0
2020-03-30,San Antonio TX,15+ Days,Search,1.0,0.0,156.0,86.0,10.0,5.0
2020-04-02,San Antonio TX,15+ Days,Search,1.0,0.0,157.0,86.0,8.0,3.0
2020-04-03,San Antonio TX,15+ Days,Search,1.0,1.0,158.0,87.0,8.0,3.0
2020-04-13,San Antonio TX,15+ Days,Search,1.0,1.0,159.0,88.0,8.0,3.0
2020-04-15,San Antonio TX,15+ Days,Search,1.0,0.0,147.0,78.0,7.0,3.0
2020-04-26,San Antonio TX,15+ Days,Search,1.0,1.0,140.0,72.0,7.0,3.0
2020-02-24,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,3.0,0.0,3.0,0.0,3.0,0.0
2020-02-25,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,2.0,0.0,5.0,0.0,5.0,0.0
2020-02-26,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,2.0,0.0,7.0,0.0,7.0,0.0
2020-02-27,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,4.0,0.0,11.0,0.0,11.0,0.0
2020-02-29,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,2.0,0.0,13.0,0.0,13.0,0.0
2020-03-01,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,2.0,0.0,15.0,0.0,15.0,0.0
2020-03-02,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,3.0,0.0,18.0,0.0,18.0,0.0
2020-03-03,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,2.0,0.0,20.0,0.0,17.0,0.0
2020-03-04,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,1.0,0.0,21.0,0.0,16.0,0.0
2020-03-06,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,2.0,0.0,23.0,0.0,16.0,0.0
2020-03-07,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,3.0,0.0,26.0,0.0,15.0,0.0
2020-03-08,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,1.0,0.0,27.0,0.0,14.0,0.0
2020-03-09,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,5.0,0.0,32.0,0.0,17.0,0.0
2020-03-10,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,1.0,0.0,33.0,0.0,15.0,0.0
2020-03-11,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,4.0,0.0,37.0,0.0,17.0,0.0
2020-03-12,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,1.0,0.0,38.0,0.0,17.0,0.0
2020-03-13,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,3.0,0.0,41.0,0.0,18.0,0.0
2020-03-14,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,2.0,0.0,43.0,0.0,17.0,0.0
2020-03-15,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,1.0,0.0,44.0,0.0,17.0,0.0
2020-03-16,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,4.0,0.0,48.0,0.0,16.0,0.0
2020-03-18,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,1.0,0.0,49.0,0.0,16.0,0.0
2020-03-30,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,3.0,0.0,52.0,0.0,15.0,0.0
2020-04-08,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,1.0,0.0,53.0,0.0,15.0,0.0
2020-04-09,West Palm Beach-Ft. Pierce FL,0-1 Days,Search,2.0,0.0,55.0,0.0,14.0,0.0
2020-02-24,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,1.0,0.0,1.0,0.0,1.0,0.0
2020-02-28,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,3.0,0.0,4.0,0.0,4.0,0.0
2020-02-29,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,1.0,0.0,5.0,0.0,5.0,0.0
2020-03-03,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,1.0,0.0,6.0,0.0,6.0,0.0
2020-03-04,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,2.0,1.0,8.0,1.0,8.0,1.0
2020-03-06,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,2.0,0.0,10.0,1.0,10.0,1.0
2020-03-09,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,1.0,0.0,11.0,1.0,11.0,1.0
2020-03-11,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,1.0,0.0,12.0,1.0,11.0,1.0
2020-03-12,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,3.0,0.0,15.0,1.0,11.0,1.0
2020-03-20,West Palm Beach-Ft. Pierce FL,2-3 Days,Search,1.0,0.0,16.0,1.0,11.0,1.0
2020-02-25,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,0.0,1.0,0.0,1.0,0.0
2020-02-26,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,0.0,2.0,0.0,2.0,0.0
2020-02-27,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,2.0,0.0,4.0,0.0,4.0,0.0
2020-02-28,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,0.0,5.0,0.0,5.0,0.0
2020-03-01,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,0.0,6.0,0.0,6.0,0.0
2020-03-02,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,2.0,0.0,8.0,0.0,8.0,0.0
2020-03-03,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,2.0,0.0,10.0,0.0,10.0,0.0
2020-03-07,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,2.0,0.0,12.0,0.0,11.0,0.0
2020-03-08,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,0.0,13.0,0.0,11.0,0.0
2020-03-09,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,0.0,14.0,0.0,10.0,0.0
2020-03-11,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,1.0,15.0,1.0,10.0,1.0
2020-03-12,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,1.0,16.0,2.0,10.0,2.0
2020-03-17,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,2.0,0.0,18.0,2.0,10.0,2.0
2020-03-19,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,0.0,19.0,2.0,9.0,2.0
2020-03-25,West Palm Beach-Ft. Pierce FL,4-7 Days,Search,1.0,1.0,20.0,3.0,8.0,3.0
2020-02-24,West Palm Beach-Ft. Pierce FL,8-14 Days,Search,1.0,0.0,1.0,0.0,1.0,0.0
2020-02-25,West Palm Beach-Ft. Pierce FL,8-14 Days,Search,1.0,0.0,2.0,0.0,2.0,0.0
2020-02-26,West Palm Beach-Ft. Pierce FL,8-14 Days,Search,1.0,0.0,3.0,0.0,3.0,0.0
2020-02-27,West Palm Beach-Ft. Pierce FL,8-14 Days,Search,4.0,1.0,7.0,1.0,7.0,1.0
2020-02-28,West Palm Beach-Ft. Pierce FL,8-14 Days,Search,1.0,1.0,8.0,2.0,8.0,2.0
2020-03-04,West Palm Beach-Ft. Pierce FL,8-14 Days,Search,2.0,0.0,10.0,2.0,10.0,2.0
2020-03-08,West Palm Beach-Ft. Pierce FL,8-14 Days,Search,1.0,0.0,11.0,2.0,11.0,2.0
2020-03-10,West Palm Beach-Ft. Pierce FL,8-14 Days,Search,1.0,1.0,12.0,3.0,11.0,3.0
2020-03-13,West Palm Beach-Ft. Pierce FL,8-14 Days,Search,6.0,6.0,18.0,9.0,16.0,9.0
2020-02-24,West Palm Beach-Ft. Pierce FL,15+ Days,Search,2.0,1.0,2.0,1.0,2.0,1.0
2020-02-25,West Palm Beach-Ft. Pierce FL,15+ Days,Search,2.0,2.0,4.0,3.0,4.0,3.0
2020-02-26,West Palm Beach-Ft. Pierce FL,15+ Days,Search,4.0,2.0,8.0,5.0,8.0,5.0
2020-02-27,West Palm Beach-Ft. Pierce FL,15+ Days,Search,1.0,0.0,9.0,5.0,9.0,5.0
2020-02-28,West Palm Beach-Ft. Pierce FL,15+ Days,Search,1.0,1.0,10.0,6.0,10.0,6.0
2020-02-29,West Palm Beach-Ft. Pierce FL,15+ Days,Search,2.0,2.0,12.0,8.0,12.0,8.0
2020-03-01,West Palm Beach-Ft. Pierce FL,15+ Days,Search,2.0,2.0,14.0,10.0,14.0,10.0
2020-03-02,West Palm Beach-Ft. Pierce FL,15+ Days,Search,4.0,2.0,18.0,12.0,16.0,11.0
2020-03-03,West Palm Beach-Ft. Pierce FL,15+ Days,Search,3.0,3.0,21.0,15.0,17.0,12.0
2020-03-04,West Palm Beach-Ft. Pierce FL,15+ Days,Search,3.0,2.0,24.0,17.0,16.0,12.0
2020-03-05,West Palm Beach-Ft. Pierce FL,15+ Days,Search,1.0,0.0,25.0,17.0,16.0,12.0
2020-03-06,West Palm Beach-Ft. Pierce FL,15+ Days,Search,1.0,0.0,26.0,17.0,16.0,11.0
2020-03-09,West Palm Beach-Ft. Pierce FL,15+ Days,Search,1.0,0.0,27.0,17.0,15.0,9.0
2020-03-10,West Palm Beach-Ft. Pierce FL,15+ Days,Search,2.0,2.0,29.0,19.0,15.0,9.0
2020-03-11,West Palm Beach-Ft. Pierce FL,15+ Days,Search,1.0,1.0,30.0,20.0,12.0,8.0
2020-03-23,West Palm Beach-Ft. Pierce FL,15+ Days,Search,1.0,1.0,31.0,21.0,10.0,6.0
2020-02-24,Cincinnati OH,0-1 Days,Search,7.0,1.0,7.0,1.0,7.0,1.0
2020-02-25,Cincinnati OH,0-1 Days,Search,12.0,0.0,19.0,1.0,19.0,1.0
2020-02-26,Cincinnati OH,0-1 Days,Search,6.0,0.0,25.0,1.0,25.0,1.0
2020-02-27,Cincinnati OH,0-1 Days,Search,8.0,0.0,33.0,1.0,33.0,1.0
2020-02-28,Cincinnati OH,0-1 Days,Search,15.0,0.0,48.0,1.0,48.0,1.0
2020-02-29,Cincinnati OH,0-1 Days,Search,10.0,0.0,58.0,1.0,58.0,1.0
2020-03-01,Cincinnati OH,0-1 Days,Search,10.0,0.0,68.0,1.0,68.0,1.0
2020-03-02,Cincinnati OH,0-1 Days,Search,4.0,0.0,72.0,1.0,65.0,0.0
2020-03-03,Cincinnati OH,0-1 Days,Search,6.0,0.0,78.0,1.0,59.0,0.0
2020-03-04,Cincinnati OH,0-1 Days,Search,9.0,0.0,87.0,1.0,62.0,0.0
2020-03-05,Cincinnati OH,0-1 Days,Search,6.0,0.0,93.0,1.0,60.0,0.0
2020-03-06,Cincinnati OH,0-1 Days,Search,8.0,1.0,101.0,2.0,53.0,1.0
2020-03-07,Cincinnati OH,0-1 Days,Search,9.0,0.0,110.0,2.0,52.0,1.0
2020-03-08,Cincinnati OH,0-1 Days,Search,10.0,0.0,120.0,2.0,52.0,1.0
2020-03-09,Cincinnati OH,0-1 Days,Search,9.0,0.0,129.0,2.0,57.0,1.0
2020-03-10,Cincinnati OH,0-1 Days,Search,9.0,0.0,138.0,2.0,60.0,1.0
2020-03-11,Cincinnati OH,0-1 Days,Search,10.0,3.0,148.0,5.0,61.0,4.0
2020-03-12,Cincinnati OH,0-1 Days,Search,6.0,0.0,154.0,5.0,61.0,4.0
2020-03-13,Cincinnati OH,0-1 Days,Search,13.0,0.0,167.0,5.0,66.0,3.0
2020-03-14,Cincinnati OH,0-1 Days,Search,8.0,0.0,175.0,5.0,65.0,3.0
2020-03-15,Cincinnati OH,0-1 Days,Search,7.0,0.0,182.0,5.0,62.0,3.0
2020-03-16,Cincinnati OH,0-1 Days,Search,9.0,0.0,191.0,5.0,62.0,3.0
2020-03-17,Cincinnati OH,0-1 Days,Search,1.0,0.0,192.0,5.0,54.0,3.0
2020-03-20,Cincinnati OH,0-1 Days,Search,1.0,0.0,193.0,5.0,45.0,0.0
2020-03-22,Cincinnati OH,0-1 Days,Search,2.0,0.0,195.0,5.0,41.0,0.0
2020-03-23,Cincinnati OH,0-1 Days,Search,1.0,0.0,196.0,5.0,29.0,0.0
2020-03-24,Cincinnati OH,0-1 Days,Search,2.0,0.0,198.0,5.0,23.0,0.0
2020-03-28,Cincinnati OH,0-1 Days,Search,1.0,0.0,199.0,5.0,17.0,0.0
2020-03-29,Cincinnati OH,0-1 Days,Search,2.0,0.0,201.0,5.0,10.0,0.0
2020-04-18,Cincinnati OH,0-1 Days,Search,1.0,0.0,202.0,5.0,10.0,0.0
2020-04-20,Cincinnati OH,0-1 Days,Search,1.0,0.0,196.0,4.0,10.0,0.0
2020-04-26,Cincinnati OH,0-1 Days,Search,3.0,0.0,187.0,4.0,11.0,0.0
2020-04-28,Cincinnati OH,0-1 Days,Search,1.0,0.0,182.0,4.0,11.0,0.0
2020-02-24,Cincinnati OH,2-3 Days,Search,1.0,0.0,1.0,0.0,1.0,0.0
2020-02-25,Cincinnati OH,2-3 Days,Search,2.0,0.0,3.0,0.0,3.0,0.0
2020-02-26,Cincinnati OH,2-3 Days,Search,4.0,0.0,7.0,0.0,7.0,0.0
2020-02-28,Cincinnati OH,2-3 Days,Search,1.0,0.0,8.0,0.0,8.0,0.0
2020-02-29,Cincinnati OH,2-3 Days,Search,2.0,1.0,10.0,1.0,10.0,1.0
2020-03-02,Cincinnati OH,2-3 Days,Search,3.0,0.0,13.0,1.0,13.0,1.0
2020-03-03,Cincinnati OH,2-3 Days,Search,4.0,1.0,17.0,2.0,17.0,2.0
2020-03-04,Cincinnati OH,2-3 Days,Search,9.0,1.0,26.0,3.0,25.0,3.0
2020-03-05,Cincinnati OH,2-3 Days,Search,2.0,0.0,28.0,3.0,25.0,3.0
2020-03-06,Cincinnati OH,2-3 Days,Search,5.0,0.0,33.0,3.0,26.0,3.0
2020-03-08,Cincinnati OH,2-3 Days,Search,2.0,0.0,35.0,3.0,27.0,3.0
2020-03-09,Cincinnati OH,2-3 Days,Search,4.0,3.0,39.0,6.0,29.0,5.0
2020-03-10,Cincinnati OH,2-3 Days,Search,6.0,1.0,45.0,7.0,32.0,6.0
2020-03-11,Cincinnati OH,2-3 Days,Search,1.0,0.0,46.0,7.0,29.0,5.0
2020-03-12,Cincinnati OH,2-3 Days,Search,1.0,0.0,47.0,7.0,21.0,4.0
2020-03-13,Cincinnati OH,2-3 Days,Search,1.0,0.0,48.0,7.0,20.0,4.0
2020-03-16,Cincinnati OH,2-3 Days,Search,1.0,0.0,49.0,7.0,16.0,4.0
2020-03-18,Cincinnati OH,2-3 Days,Search,1.0,0.0,50.0,7.0,15.0,4.0
2020-04-05,Cincinnati OH,2-3 Days,Search,1.0,0.0,51.0,7.0,12.0,1.0
2020-04-16,Cincinnati OH,2-3 Days,Search,1.0,0.0,52.0,7.0,7.0,0.0
2020-02-24,Cincinnati OH,4-7 Days,Search,2.0,0.0,2.0,0.0,2.0,0.0
2020-02-25,Cincinnati OH,4-7 Days,Search,7.0,0.0,9.0,0.0,9.0,0.0
2020-02-26,Cincinnati OH,4-7 Days,Search,6.0,0.0,15.0,0.0,15.0,0.0
2020-02-27,Cincinnati OH,4-7 Days,Search,2.0,0.0,17.0,0.0,17.0,0.0
2020-02-28,Cincinnati OH,4-7 Days,Search,2.0,0.0,19.0,0.0,19.0,0.0
2020-02-29,Cincinnati OH,4-7 Days,Search,3.0,1.0,22.0,1.0,22.0,1.0
2020-03-02,Cincinnati OH,4-7 Days,Search,5.0,1.0,27.0,2.0,27.0,2.0
2020-03-03,Cincinnati OH,4-7 Days,Search,1.0,0.0,28.0,2.0,26.0,2.0
2020-03-04,Cincinnati OH,4-7 Days,Search,2.0,0.0,30.0,2.0,21.0,2.0
2020-03-05,Cincinnati OH,4-7 Days,Search,1.0,0.0,31.0,2.0,16.0,2.0
2020-03-06,Cincinnati OH,4-7 Days,Search,6.0,3.0,37.0,5.0,20.0,5.0
2020-03-07,Cincinnati OH,4-7 Days,Search,2.0,0.0,39.0,5.0,20.0,5.0
2020-03-08,Cincinnati OH,4-7 Days,Search,3.0,1.0,42.0,6.0,20.0,5.0
2020-03-09,Cincinnati OH,4-7 Days,Search,11.0,2.0,53.0,8.0,26.0,6.0
2020-03-10,Cincinnati OH,4-7 Days,Search,6.0,1.0,59.0,9.0,31.0,7.0
2020-03-12,Cincinnati OH,4-7 Days,Search,1.0,1.0,60.0,10.0,30.0,8.0
2020-03-14,Cincinnati OH,4-7 Days,Search,2.0,1.0,62.0,11.0,31.0,9.0
2020-03-15,Cincinnati OH,4-7 Days,Search,3.0,3.0,65.0,14.0,28.0,9.0
2020-02-24,Cincinnati OH,8-14 Days,Search,4.0,0.0,4.0,0.0,4.0,0.0
2020-02-26,Cincinnati OH,8-14 Days,Search,13.0,0.0,17.0,0.0,17.0,0.0
2020-02-27,Cincinnati OH,8-14 Days,Search,4.0,1.0,21.0,1.0,21.0,1.0
2020-02-28,Cincinnati OH,8-14 Days,Search,3.0,0.0,24.0,1.0,24.0,1.0
2020-02-29,Cincinnati OH,8-14 Days,Search,1.0,0.0,25.0,1.0,25.0,1.0
2020-03-01,Cincinnati OH,8-14 Days,Search,4.0,1.0,29.0,2.0,29.0,2.0
2020-03-02,Cincinnati OH,8-14 Days,Search,5.0,2.0,34.0,4.0,34.0,4.0
2020-03-03,Cincinnati OH,8-14 Days,Search,4.0,2.0,38.0,6.0,34.0,6.0
2020-03-04,Cincinnati OH,8-14 Days,Search,4.0,2.0,42.0,8.0,25.0,8.0
2020-03-05,Cincinnati OH,8-14 Days,Search,2.0,1.0,44.0,9.0,23.0,8.0
2020-03-07,Cincinnati OH,8-14 Days,Search,3.0,0.0,47.0,9.0,23.0,8.0
2020-03-08,Cincinnati OH,8-14 Days,Search,3.0,2.0,50.0,11.0,25.0,10.0
2020-03-09,Cincinnati OH,8-14 Days,Search,2.0,1.0,52.0,12.0,23.0,10.0
2020-03-10,Cincinnati OH,8-14 Days,Search,2.0,1.0,54.0,13.0,20.0,9.0
2020-03-11,Cincinnati OH,8-14 Days,Search,1.0,0.0,55.0,13.0,17.0,7.0
2020-03-12,Cincinnati OH,8-14 Days,Search,1.0,1.0,56.0,14.0,14.0,6.0
2020-03-13,Cincinnati OH,8-14 Days,Search,6.0,6.0,62.0,20.0,18.0,11.0
2020-03-28,Cincinnati OH,8-14 Days,Search,1.0,0.0,63.0,20.0,16.0,11.0
2020-04-26,Cincinnati OH,8-14 Days,Search,1.0,1.0,64.0,21.0,14.0,10.0
2020-02-24,Cincinnati OH,15+ Days,Search,7.0,1.0,7.0,1.0,7.0,1.0
2020-02-25,Cincinnati OH,15+ Days,Search,14.0,7.0,21.0,8.0,21.0,8.0
2020-02-26,Cincinnati OH,15+ Days,Search,15.0,7.0,36.0,15.0,36.0,15.0
2020-02-27,Cincinnati OH,15+ Days,Search,19.0,10.0,55.0,25.0,55.0,25.0
2020-02-28,Cincinnati OH,15+ Days,Search,11.0,8.0,66.0,33.0,66.0,33.0
2020-02-29,Cincinnati OH,15+ Days,Search,17.0,8.0,83.0,41.0,83.0,41.0
2020-03-01,Cincinnati OH,15+ Days,Search,18.0,5.0,101.0,46.0,101.0,46.0
2020-03-02,Cincinnati OH,15+ Days,Search,24.0,10.0,125.0,56.0,118.0,55.0
2020-03-03,Cincinnati OH,15+ Days,Search,31.0,25.0,156.0,81.0,135.0,73.0
2020-03-04,Cincinnati OH,15+ Days,Search,16.0,8.0,172.0,89.0,136.0,74.0
2020-03-05,Cincinnati OH,15+ Days,Search,8.0,3.0,180.0,92.0,125.0,67.0
2020-03-06,Cincinnati OH,15+ Days,Search,8.0,4.0,188.0,96.0,122.0,63.0
2020-03-07,Cincinnati OH,15+ Days,Search,6.0,4.0,194.0,100.0,111.0,59.0
2020-03-08,Cincinnati OH,15+ Days,Search,8.0,7.0,202.0,107.0,101.0,61.0
2020-03-09,Cincinnati OH,15+ Days,Search,17.0,10.0,219.0,117.0,94.0,61.0
2020-03-10,Cincinnati OH,15+ Days,Search,8.0,6.0,227.0,123.0,71.0,42.0
2020-03-11,Cincinnati OH,15+ Days,Search,16.0,10.0,243.0,133.0,71.0,44.0
2020-03-12,Cincinnati OH,15+ Days,Search,5.0,3.0,248.0,136.0,68.0,44.0
2020-03-13,Cincinnati OH,15+ Days,Search,7.0,4.0,255.0,140.0,67.0,44.0
2020-03-14,Cincinnati OH,15+ Days,Search,2.0,2.0,257.0,142.0,63.0,42.0
2020-03-15,Cincinnati OH,15+ Days,Search,7.0,1.0,264.0,143.0,62.0,36.0
2020-03-16,Cincinnati OH,15+ Days,Search,3.0,1.0,267.0,144.0,48.0,27.0
2020-03-17,Cincinnati OH,15+ Days,Search,1.0,1.0,268.0,145.0,41.0,22.0
2020-03-21,Cincinnati OH,15+ Days,Search,1.0,1.0,269.0,146.0,26.0,13.0
2020-03-22,Cincinnati OH,15+ Days,Search,1.0,0.0,270.0,146.0,22.0,10.0
2020-03-24,Cincinnati OH,15+ Days,Search,2.0,1.0,272.0,147.0,17.0,7.0
2020-03-27,Cincinnati OH,15+ Days,Search,9.0,0.0,281.0,147.0,24.0,5.0
2020-03-29,Cincinnati OH,15+ Days,Search,1.0,1.0,282.0,148.0,18.0,5.0
2020-03-31,Cincinnati OH,15+ Days,Search,1.0,0.0,283.0,148.0,16.0,4.0
2020-04-14,Cincinnati OH,15+ Days,Search,1.0,0.0,284.0,148.0,16.0,3.0
2020-04-20,Cincinnati OH,15+ Days,Search,1.0,0.0,278.0,147.0,16.0,2.0
2020-04-24,Cincinnati OH,15+ Days,Search,1.0,0.0,265.0,140.0,16.0,2.0
2020-02-24,Philadelphia PA,0-1 Days,Search,12.0,0.0,12.0,0.0,12.0,0.0
2020-02-25,Philadelphia PA,0-1 Days,Search,18.0,0.0,30.0,0.0,30.0,0.0
2020-02-26,Philadelphia PA,0-1 Days,Search,16.0,0.0,46.0,0.0,46.0,0.0
2020-02-27,Philadelphia PA,0-1 Days,Search,16.0,3.0,62.0,3.0,62.0,3.0
2020-02-28,Philadelphia PA,0-1 Days,Search,6.0,0.0,68.0,3.0,68.0,3.0
2020-02-29,Philadelphia PA,0-1 Days,Search,9.0,1.0,77.0,4.0,77.0,4.0
2020-03-01,Philadelphia PA,0-1 Days,Search,10.0,0.0,87.0,4.0,87.0,4.0
